sample_id,class_u,class_v,contrast1,contrast2,quadrant,d_perc,d_sem,learner,episode_id,c1,margin
29,bottle,cloud,squirrel,pine_tree,Q2,0.795229,0.75,random,26,0.3267,1.2385
29,bottle,cloud,squirrel,pine_tree,Q2,0.795229,0.75,centroid,27,0.8,0.2582
29,bottle,cloud,squirrel,pine_tree,Q2,0.795229,0.75,exemplar_knn_k3,27,0.7867,1.2386
29,bottle,cloud,squirrel,pine_tree,Q2,0.795229,0.75,logreg,27,0.8,0.5379
29,bottle,cloud,squirrel,pine_tree,Q2,0.795229,0.75,random,27,0.3333,1.1385
29,bottle,cloud,squirrel,pine_tree,Q2,0.795229,0.75,centroid,28,0.7867,0.2032
29,bottle,cloud,squirrel,pine_tree,Q2,0.795229,0.75,exemplar_knn_k3,28,0.7533,1.1183
29,bottle,cloud,squirrel,pine_tree,Q2,0.795229,0.75,logreg,28,0.7867,0.5303
29,bottle,cloud,squirrel,pine_tree,Q2,0.795229,0.75,random,28,0.3133,1.2779
29,bottle,cloud,squirrel,pine_tree,Q2,0.795229,0.75,centroid,29,0.8,0.2928
29,bottle,cloud,squirrel,pine_tree,Q2,0.795229,0.75,exemplar_knn_k3,29,0.7867,1.2729
29,bottle,cloud,squirrel,pine_tree,Q2,0.795229,0.75,logreg,29,0.8067,0.6085
29,bottle,cloud,squirrel,pine_tree,Q2,0.795229,0.75,random,29,0.3133,1.1899
30,bottle,crocodile,lion,dolphin,Q2,0.751279,0.636364,centroid,0,0.8267,0.3947
30,bottle,crocodile,lion,dolphin,Q2,0.751279,0.636364,exemplar_knn_k3,0,0.8267,1.2821
30,bottle,crocodile,lion,dolphin,Q2,0.751279,0.636364,logreg,0,0.84,0.7599
30,bottle,crocodile,lion,dolphin,Q2,0.751279,0.636364,random,0,0.28,1.1094
30,bottle,crocodile,lion,dolphin,Q2,0.751279,0.636364,centroid,1,0.9667,0.2618
30,bottle,crocodile,lion,dolphin,Q2,0.751279,0.636364,exemplar_knn_k3,1,0.9533,1.0628
30,bottle,crocodile,lion,dolphin,Q2,0.751279,0.636364,logreg,1,0.9733,0.5392
30,bottle,crocodile,lion,dolphin,Q2,0.751279,0.636364,random,1,0.32,1.2274
30,bottle,crocodile,lion,dolphin,Q2,0.751279,0.636364,centroid,2,0.8533,0.3735
30,bottle,crocodile,lion,dolphin,Q2,0.751279,0.636364,exemplar_knn_k3,2,0.8333,1.2747
30,bottle,crocodile,lion,dolphin,Q2,0.751279,0.636364,logreg,2,0.92,0.6917
30,bottle,crocodile,lion,dolphin,Q2,0.751279,0.636364,random,2,0.36,1.4004
30,bottle,crocodile,lion,dolphin,Q2,0.751279,0.636364,centroid,3,0.86,0.267
30,bottle,crocodile,lion,dolphin,Q2,0.751279,0.636364,exemplar_knn_k3,3,0.8667,1.0599
30,bottle,crocodile,lion,dolphin,Q2,0.751279,0.636364,logreg,3,0.8733,0.5823
30,bottle,crocodile,lion,dolphin,Q2,0.751279,0.636364,random,3,0.36,1.2067
30,bottle,crocodile,lion,dolphin,Q2,0.751279,0.636364,centroid,4,0.88,0.3748
30,bottle,crocodile,lion,dolphin,Q2,0.751279,0.636364,exemplar_knn_k3,4,0.8867,1.2901
30,bottle,crocodile,lion,dolphin,Q2,0.751279,0.636364,logreg,4,0.9133,0.7217
30,bottle,crocodile,lion,dolphin,Q2,0.751279,0.636364,random,4,0.32,1.187
30,bottle,crocodile,lion,dolphin,Q2,0.751279,0.636364,centroid,5,0.8267,0.3855
30,bottle,crocodile,lion,dolphin,Q2,0.751279,0.636364,exemplar_knn_k3,5,0.82,1.256
30,bottle,crocodile,lion,dolphin,Q2,0.751279,0.636364,logreg,5,0.84,0.7499
30,bottle,crocodile,lion,dolphin,Q2,0.751279,0.636364,random,5,0.34,1.401
30,bottle,crocodile,lion,dolphin,Q2,0.751279,0.636364,centroid,6,0.9067,0.2981
30,bottle,crocodile,lion,dolphin,Q2,0.751279,0.636364,exemplar_knn_k3,6,0.88,1.165
30,bottle,crocodile,lion,dolphin,Q2,0.751279,0.636364,logreg,6,0.9533,0.6041
30,bottle,crocodile,lion,dolphin,Q2,0.751279,0.636364,random,6,0.4067,1.1822
30,bottle,crocodile,lion,dolphin,Q2,0.751279,0.636364,centroid,7,0.8267,0.3716
30,bottle,crocodile,lion,dolphin,Q2,0.751279,0.636364,exemplar_knn_k3,7,0.8267,1.237
30,bottle,crocodile,lion,dolphin,Q2,0.751279,0.636364,logreg,7,0.82,0.758
30,bottle,crocodile,lion,dolphin,Q2,0.751279,0.636364,random,7,0.2667,1.232
30,bottle,crocodile,lion,dolphin,Q2,0.751279,0.636364,centroid,8,0.82,0.409
30,bottle,crocodile,lion,dolphin,Q2,0.751279,0.636364,exemplar_knn_k3,8,0.82,1.318
30,bottle,crocodile,lion,dolphin,Q2,0.751279,0.636364,logreg,8,0.82,0.8099
30,bottle,crocodile,lion,dolphin,Q2,0.751279,0.636364,random,8,0.3733,1.2704
30,bottle,crocodile,lion,dolphin,Q2,0.751279,0.636364,centroid,9,0.8733,0.2238
30,bottle,crocodile,lion,dolphin,Q2,0.751279,0.636364,exemplar_knn_k3,9,0.8333,0.9757
30,bottle,crocodile,lion,dolphin,Q2,0.751279,0.636364,logreg,9,0.9067,0.4751
30,bottle,crocodile,lion,dolphin,Q2,0.751279,0.636364,random,9,0.34,1.3153
30,bottle,crocodile,lion,dolphin,Q2,0.751279,0.636364,centroid,10,0.8667,0.2718
30,bottle,crocodile,lion,dolphin,Q2,0.751279,0.636364,exemplar_knn_k3,10,0.82,1.1047
30,bottle,crocodile,lion,dolphin,Q2,0.751279,0.636364,logreg,10,0.9667,0.5664
30,bottle,crocodile,lion,dolphin,Q2,0.751279,0.636364,random,10,0.2933,1.2302
30,bottle,crocodile,lion,dolphin,Q2,0.751279,0.636364,centroid,11,0.82,0.3613
30,bottle,crocodile,lion,dolphin,Q2,0.751279,0.636364,exemplar_knn_k3,11,0.8267,1.2513
30,bottle,crocodile,lion,dolphin,Q2,0.751279,0.636364,logreg,11,0.84,0.7093
30,bottle,crocodile,lion,dolphin,Q2,0.751279,0.636364,random,11,0.3333,1.3345
30,bottle,crocodile,lion,dolphin,Q2,0.751279,0.636364,centroid,12,0.9,0.2708
30,bottle,crocodile,lion,dolphin,Q2,0.751279,0.636364,exemplar_knn_k3,12,0.9067,1.0911
30,bottle,crocodile,lion,dolphin,Q2,0.751279,0.636364,logreg,12,0.9133,0.573
30,bottle,crocodile,lion,dolphin,Q2,0.751279,0.636364,random,12,0.3067,1.1619
30,bottle,crocodile,lion,dolphin,Q2,0.751279,0.636364,centroid,13,0.9267,0.2457
30,bottle,crocodile,lion,dolphin,Q2,0.751279,0.636364,exemplar_knn_k3,13,0.9133,1.0796
30,bottle,crocodile,lion,dolphin,Q2,0.751279,0.636364,logreg,13,0.9533,0.5065
30,bottle,crocodile,lion,dolphin,Q2,0.751279,0.636364,random,13,0.38,1.1269
30,bottle,crocodile,lion,dolphin,Q2,0.751279,0.636364,centroid,14,0.8067,0.2543
30,bottle,crocodile,lion,dolphin,Q2,0.751279,0.636364,exemplar_knn_k3,14,0.8333,1.0005
30,bottle,crocodile,lion,dolphin,Q2,0.751279,0.636364,logreg,14,0.8,0.551
30,bottle,crocodile,lion,dolphin,Q2,0.751279,0.636364,random,14,0.2933,1.2268
30,bottle,crocodile,lion,dolphin,Q2,0.751279,0.636364,centroid,15,0.82,0.3803
30,bottle,crocodile,lion,dolphin,Q2,0.751279,0.636364,exemplar_knn_k3,15,0.82,1.2764
30,bottle,crocodile,lion,dolphin,Q2,0.751279,0.636364,logreg,15,0.8267,0.7375
30,bottle,crocodile,lion,dolphin,Q2,0.751279,0.636364,random,15,0.2667,1.319
30,bottle,crocodile,lion,dolphin,Q2,0.751279,0.636364,centroid,16,0.82,0.3824
30,bottle,crocodile,lion,dolphin,Q2,0.751279,0.636364,exemplar_knn_k3,16,0.82,1.2254
30,bottle,crocodile,lion,dolphin,Q2,0.751279,0.636364,logreg,16,0.82,0.7533
30,bottle,crocodile,lion,dolphin,Q2,0.751279,0.636364,random,16,0.2867,1.0157
30,bottle,crocodile,lion,dolphin,Q2,0.751279,0.636364,centroid,17,0.8333,0.3823
30,bottle,crocodile,lion,dolphin,Q2,0.751279,0.636364,exemplar_knn_k3,17,0.8267,1.2789
30,bottle,crocodile,lion,dolphin,Q2,0.751279,0.636364,logreg,17,0.84,0.7538
30,bottle,crocodile,lion,dolphin,Q2,0.751279,0.636364,random,17,0.3467,1.1233
30,bottle,crocodile,lion,dolphin,Q2,0.751279,0.636364,centroid,18,0.92,0.2605
30,bottle,crocodile,lion,dolphin,Q2,0.751279,0.636364,exemplar_knn_k3,18,0.88,1.1152
30,bottle,crocodile,lion,dolphin,Q2,0.751279,0.636364,logreg,18,0.9933,0.5403
30,bottle,crocodile,lion,dolphin,Q2,0.751279,0.636364,random,18,0.3333,1.1674
30,bottle,crocodile,lion,dolphin,Q2,0.751279,0.636364,centroid,19,0.8467,0.2254
30,bottle,crocodile,lion,dolphin,Q2,0.751279,0.636364,exemplar_knn_k3,19,0.8467,1.0001
30,bottle,crocodile,lion,dolphin,Q2,0.751279,0.636364,logreg,19,0.8,0.5008
30,bottle,crocodile,lion,dolphin,Q2,0.751279,0.636364,random,19,0.2733,1.2408
30,bottle,crocodile,lion,dolphin,Q2,0.751279,0.636364,centroid,20,0.82,0.3838
30,bottle,crocodile,lion,dolphin,Q2,0.751279,0.636364,exemplar_knn_k3,20,0.82,1.2986
30,bottle,crocodile,lion,dolphin,Q2,0.751279,0.636364,logreg,20,0.8467,0.7476
30,bottle,crocodile,lion,dolphin,Q2,0.751279,0.636364,random,20,0.3733,1.2603
30,bottle,crocodile,lion,dolphin,Q2,0.751279,0.636364,centroid,21,0.88,0.2402
30,bottle,crocodile,lion,dolphin,Q2,0.751279,0.636364,exemplar_knn_k3,21,0.8867,1.1374
30,bottle,crocodile,lion,dolphin,Q2,0.751279,0.636364,logreg,21,0.8667,0.5218
30,bottle,crocodile,lion,dolphin,Q2,0.751279,0.636364,random,21,0.3933,1.1717
30,bottle,crocodile,lion,dolphin,Q2,0.751279,0.636364,centroid,22,0.8067,0.4065
30,bottle,crocodile,lion,dolphin,Q2,0.751279,0.636364,exemplar_knn_k3,22,0.8133,1.3051
30,bottle,crocodile,lion,dolphin,Q2,0.751279,0.636364,logreg,22,0.8067,0.8018
30,bottle,crocodile,lion,dolphin,Q2,0.751279,0.636364,random,22,0.3933,1.1552
30,bottle,crocodile,lion,dolphin,Q2,0.751279,0.636364,centroid,23,0.82,0.3763
30,bottle,crocodile,lion,dolphin,Q2,0.751279,0.636364,exemplar_knn_k3,23,0.82,1.236
30,bottle,crocodile,lion,dolphin,Q2,0.751279,0.636364,logreg,23,0.82,0.7515
30,bottle,crocodile,lion,dolphin,Q2,0.751279,0.636364,random,23,0.3333,1.384
30,bottle,crocodile,lion,dolphin,Q2,0.751279,0.636364,centroid,24,0.8333,0.3626
30,bottle,crocodile,lion,dolphin,Q2,0.751279,0.636364,exemplar_knn_k3,24,0.84,1.1937
30,bottle,crocodile,lion,dolphin,Q2,0.751279,0.636364,logreg,24,0.8267,0.6992
30,bottle,crocodile,lion,dolphin,Q2,0.751279,0.636364,random,24,0.2667,1.1631
30,bottle,crocodile,lion,dolphin,Q2,0.751279,0.636364,centroid,25,0.8067,0.3721
30,bottle,crocodile,lion,dolphin,Q2,0.751279,0.636364,exemplar_knn_k3,25,0.8133,1.2354
30,bottle,crocodile,lion,dolphin,Q2,0.751279,0.636364,logreg,25,0.8133,0.741
30,bottle,crocodile,lion,dolphin,Q2,0.751279,0.636364,random,25,0.36,1.0359
30,bottle,crocodile,lion,dolphin,Q2,0.751279,0.636364,centroid,26,0.8467,0.3861
30,bottle,crocodile,lion,dolphin,Q2,0.751279,0.636364,exemplar_knn_k3,26,0.8333,1.2432
30,bottle,crocodile,lion,dolphin,Q2,0.751279,0.636364,logreg,26,0.86,0.724
30,bottle,crocodile,lion,dolphin,Q2,0.751279,0.636364,random,26,0.3067,1.0872
30,bottle,crocodile,lion,dolphin,Q2,0.751279,0.636364,centroid,27,0.8267,0.3829
30,bottle,crocodile,lion,dolphin,Q2,0.751279,0.636364,exemplar_knn_k3,27,0.8133,1.2524
30,bottle,crocodile,lion,dolphin,Q2,0.751279,0.636364,logreg,27,0.8267,0.748
30,bottle,crocodile,lion,dolphin,Q2,0.751279,0.636364,random,27,0.3333,1.2447
30,bottle,crocodile,lion,dolphin,Q2,0.751279,0.636364,centroid,28,0.8867,0.2492
30,bottle,crocodile,lion,dolphin,Q2,0.751279,0.636364,exemplar_knn_k3,28,0.88,1.1349
30,bottle,crocodile,lion,dolphin,Q2,0.751279,0.636364,logreg,28,0.86,0.5607
30,bottle,crocodile,lion,dolphin,Q2,0.751279,0.636364,random,28,0.3467,1.3946
30,bottle,crocodile,lion,dolphin,Q2,0.751279,0.636364,centroid,29,0.8333,0.3754
30,bottle,crocodile,lion,dolphin,Q2,0.751279,0.636364,exemplar_knn_k3,29,0.8267,1.2488
30,bottle,crocodile,lion,dolphin,Q2,0.751279,0.636364,logreg,29,0.84,0.7283
30,bottle,crocodile,lion,dolphin,Q2,0.751279,0.636364,random,29,0.2933,1.117
31,chair,maple_tree,forest,cockroach,Q2,0.773469,0.777778,centroid,0,0.82,0.455
31,chair,maple_tree,forest,cockroach,Q2,0.773469,0.777778,exemplar_knn_k3,0,0.82,1.4822
31,chair,maple_tree,forest,cockroach,Q2,0.773469,0.777778,logreg,0,0.82,0.8923
31,chair,maple_tree,forest,cockroach,Q2,0.773469,0.777778,random,0,0.3,1.299
31,chair,maple_tree,forest,cockroach,Q2,0.773469,0.777778,centroid,1,0.8733,0.2588
31,chair,maple_tree,forest,cockroach,Q2,0.773469,0.777778,exemplar_knn_k3,1,0.8667,1.1617
31,chair,maple_tree,forest,cockroach,Q2,0.773469,0.777778,logreg,1,0.8133,0.5778
31,chair,maple_tree,forest,cockroach,Q2,0.773469,0.777778,random,1,0.26,1.2003
31,chair,maple_tree,forest,cockroach,Q2,0.773469,0.777778,centroid,2,0.8067,0.4823
31,chair,maple_tree,forest,cockroach,Q2,0.773469,0.777778,exemplar_knn_k3,2,0.8067,1.5676
31,chair,maple_tree,forest,cockroach,Q2,0.773469,0.777778,logreg,2,0.8067,0.9904
31,chair,maple_tree,forest,cockroach,Q2,0.773469,0.777778,random,2,0.2733,1.2853
31,chair,maple_tree,forest,cockroach,Q2,0.773469,0.777778,centroid,3,0.82,0.2416
31,chair,maple_tree,forest,cockroach,Q2,0.773469,0.777778,exemplar_knn_k3,3,0.8667,1.0741
31,chair,maple_tree,forest,cockroach,Q2,0.773469,0.777778,logreg,3,0.78,0.5672
31,chair,maple_tree,forest,cockroach,Q2,0.773469,0.777778,random,3,0.3267,1.1925
31,chair,maple_tree,forest,cockroach,Q2,0.773469,0.777778,centroid,4,0.8267,0.4437
31,chair,maple_tree,forest,cockroach,Q2,0.773469,0.777778,exemplar_knn_k3,4,0.8267,1.5033
31,chair,maple_tree,forest,cockroach,Q2,0.773469,0.777778,logreg,4,0.8267,0.8824
31,chair,maple_tree,forest,cockroach,Q2,0.773469,0.777778,random,4,0.3267,1.1589
31,chair,maple_tree,forest,cockroach,Q2,0.773469,0.777778,centroid,5,0.8133,0.4432
31,chair,maple_tree,forest,cockroach,Q2,0.773469,0.777778,exemplar_knn_k3,5,0.8133,1.4833
31,chair,maple_tree,forest,cockroach,Q2,0.773469,0.777778,logreg,5,0.8,0.9101
31,chair,maple_tree,forest,cockroach,Q2,0.773469,0.777778,random,5,0.2667,1.139
31,chair,maple_tree,forest,cockroach,Q2,0.773469,0.777778,centroid,6,0.88,0.2659
31,chair,maple_tree,forest,cockroach,Q2,0.773469,0.777778,exemplar_knn_k3,6,0.8533,1.1832
31,chair,maple_tree,forest,cockroach,Q2,0.773469,0.777778,logreg,6,0.8867,0.5638
31,chair,maple_tree,forest,cockroach,Q2,0.773469,0.777778,random,6,0.38,1.0084
31,chair,maple_tree,forest,cockroach,Q2,0.773469,0.777778,centroid,7,0.8133,0.4043
31,chair,maple_tree,forest,cockroach,Q2,0.773469,0.777778,exemplar_knn_k3,7,0.82,1.3315
31,chair,maple_tree,forest,cockroach,Q2,0.773469,0.777778,logreg,7,0.8133,0.8112
31,chair,maple_tree,forest,cockroach,Q2,0.773469,0.777778,random,7,0.28,1.1677
31,chair,maple_tree,forest,cockroach,Q2,0.773469,0.777778,centroid,8,0.8133,0.4673
31,chair,maple_tree,forest,cockroach,Q2,0.773469,0.777778,exemplar_knn_k3,8,0.8267,1.5087
31,chair,maple_tree,forest,cockroach,Q2,0.773469,0.777778,logreg,8,0.8067,0.9424
31,chair,maple_tree,forest,cockroach,Q2,0.773469,0.777778,random,8,0.3733,1.2167
31,chair,maple_tree,forest,cockroach,Q2,0.773469,0.777778,centroid,9,0.9267,0.2713
31,chair,maple_tree,forest,cockroach,Q2,0.773469,0.777778,exemplar_knn_k3,9,0.92,1.2974
31,chair,maple_tree,forest,cockroach,Q2,0.773469,0.777778,logreg,9,0.8933,0.5927
31,chair,maple_tree,forest,cockroach,Q2,0.773469,0.777778,random,9,0.32,1.3795
31,chair,maple_tree,forest,cockroach,Q2,0.773469,0.777778,centroid,10,0.8467,0.2554
31,chair,maple_tree,forest,cockroach,Q2,0.773469,0.777778,exemplar_knn_k3,10,0.84,1.1477
31,chair,maple_tree,forest,cockroach,Q2,0.773469,0.777778,logreg,10,0.8133,0.5533
31,chair,maple_tree,forest,cockroach,Q2,0.773469,0.777778,random,10,0.36,1.1986
31,chair,maple_tree,forest,cockroach,Q2,0.773469,0.777778,centroid,11,0.8267,0.4408
31,chair,maple_tree,forest,cockroach,Q2,0.773469,0.777778,exemplar_knn_k3,11,0.82,1.5224
31,chair,maple_tree,forest,cockroach,Q2,0.773469,0.777778,logreg,11,0.8267,0.8632
31,chair,maple_tree,forest,cockroach,Q2,0.773469,0.777778,random,11,0.3333,1.2542
31,chair,maple_tree,forest,cockroach,Q2,0.773469,0.777778,centroid,12,0.7867,0.2771
31,chair,maple_tree,forest,cockroach,Q2,0.773469,0.777778,exemplar_knn_k3,12,0.7533,1.0231
31,chair,maple_tree,forest,cockroach,Q2,0.773469,0.777778,logreg,12,0.7867,0.5642
31,chair,maple_tree,forest,cockroach,Q2,0.773469,0.777778,random,12,0.3267,1.27
31,chair,maple_tree,forest,cockroach,Q2,0.773469,0.777778,centroid,13,0.9067,0.271
31,chair,maple_tree,forest,cockroach,Q2,0.773469,0.777778,exemplar_knn_k3,13,0.9,1.1149
31,chair,maple_tree,forest,cockroach,Q2,0.773469,0.777778,logreg,13,0.92,0.5657
31,chair,maple_tree,forest,cockroach,Q2,0.773469,0.777778,random,13,0.3133,1.0905
31,chair,maple_tree,forest,cockroach,Q2,0.773469,0.777778,centroid,14,0.9267,0.2358
31,chair,maple_tree,forest,cockroach,Q2,0.773469,0.777778,exemplar_knn_k3,14,0.9,1.0896
31,chair,maple_tree,forest,cockroach,Q2,0.773469,0.777778,logreg,14,0.8467,0.5284
31,chair,maple_tree,forest,cockroach,Q2,0.773469,0.777778,random,14,0.3067,1.2316
31,chair,maple_tree,forest,cockroach,Q2,0.773469,0.777778,centroid,15,0.8133,0.4677
31,chair,maple_tree,forest,cockroach,Q2,0.773469,0.777778,exemplar_knn_k3,15,0.8133,1.5638
31,chair,maple_tree,forest,cockroach,Q2,0.773469,0.777778,logreg,15,0.8133,0.9037
31,chair,maple_tree,forest,cockroach,Q2,0.773469,0.777778,random,15,0.36,1.1815
31,chair,maple_tree,forest,cockroach,Q2,0.773469,0.777778,centroid,16,0.8067,0.4006
31,chair,maple_tree,forest,cockroach,Q2,0.773469,0.777778,exemplar_knn_k3,16,0.8,1.4387
31,chair,maple_tree,forest,cockroach,Q2,0.773469,0.777778,logreg,16,0.8,0.7678
31,chair,maple_tree,forest,cockroach,Q2,0.773469,0.777778,random,16,0.3867,1.3001
31,chair,maple_tree,forest,cockroach,Q2,0.773469,0.777778,centroid,17,0.8067,0.4555
31,chair,maple_tree,forest,cockroach,Q2,0.773469,0.777778,exemplar_knn_k3,17,0.8133,1.5068
31,chair,maple_tree,forest,cockroach,Q2,0.773469,0.777778,logreg,17,0.8067,0.9185
31,chair,maple_tree,forest,cockroach,Q2,0.773469,0.777778,random,17,0.28,1.1957
31,chair,maple_tree,forest,cockroach,Q2,0.773469,0.777778,centroid,18,0.8067,0.2311
31,chair,maple_tree,forest,cockroach,Q2,0.773469,0.777778,exemplar_knn_k3,18,0.7733,1.0853
31,chair,maple_tree,forest,cockroach,Q2,0.773469,0.777778,logreg,18,0.76,0.5299
31,chair,maple_tree,forest,cockroach,Q2,0.773469,0.777778,random,18,0.32,1.3455
31,chair,maple_tree,forest,cockroach,Q2,0.773469,0.777778,centroid,19,0.8533,0.2509
31,chair,maple_tree,forest,cockroach,Q2,0.773469,0.777778,exemplar_knn_k3,19,0.8267,1.2611
31,chair,maple_tree,forest,cockroach,Q2,0.773469,0.777778,logreg,19,0.7933,0.5959
31,chair,maple_tree,forest,cockroach,Q2,0.773469,0.777778,random,19,0.34,1.247
31,chair,maple_tree,forest,cockroach,Q2,0.773469,0.777778,centroid,20,0.8067,0.4509
31,chair,maple_tree,forest,cockroach,Q2,0.773469,0.777778,exemplar_knn_k3,20,0.8067,1.471
31,chair,maple_tree,forest,cockroach,Q2,0.773469,0.777778,logreg,20,0.7933,0.9194
31,chair,maple_tree,forest,cockroach,Q2,0.773469,0.777778,random,20,0.3933,1.142
31,chair,maple_tree,forest,cockroach,Q2,0.773469,0.777778,centroid,21,0.86,0.2401
31,chair,maple_tree,forest,cockroach,Q2,0.773469,0.777778,exemplar_knn_k3,21,0.6667,1.073
31,chair,maple_tree,forest,cockroach,Q2,0.773469,0.777778,logreg,21,0.8133,0.525
31,chair,maple_tree,forest,cockroach,Q2,0.773469,0.777778,random,21,0.3733,1.0909
31,chair,maple_tree,forest,cockroach,Q2,0.773469,0.777778,centroid,22,0.8133,0.4706
31,chair,maple_tree,forest,cockroach,Q2,0.773469,0.777778,exemplar_knn_k3,22,0.82,1.574
31,chair,maple_tree,forest,cockroach,Q2,0.773469,0.777778,logreg,22,0.8133,0.9368
31,chair,maple_tree,forest,cockroach,Q2,0.773469,0.777778,random,22,0.28,1.3054
31,chair,maple_tree,forest,cockroach,Q2,0.773469,0.777778,centroid,23,0.82,0.4043
31,chair,maple_tree,forest,cockroach,Q2,0.773469,0.777778,exemplar_knn_k3,23,0.82,1.3378
31,chair,maple_tree,forest,cockroach,Q2,0.773469,0.777778,logreg,23,0.8067,0.8394
31,chair,maple_tree,forest,cockroach,Q2,0.773469,0.777778,random,23,0.3867,1.1632
31,chair,maple_tree,forest,cockroach,Q2,0.773469,0.777778,centroid,24,0.82,0.4632
31,chair,maple_tree,forest,cockroach,Q2,0.773469,0.777778,exemplar_knn_k3,24,0.82,1.5567
31,chair,maple_tree,forest,cockroach,Q2,0.773469,0.777778,logreg,24,0.82,0.9268
31,chair,maple_tree,forest,cockroach,Q2,0.773469,0.777778,random,24,0.3133,1.0611
31,chair,maple_tree,forest,cockroach,Q2,0.773469,0.777778,centroid,25,0.82,0.4487
31,chair,maple_tree,forest,cockroach,Q2,0.773469,0.777778,exemplar_knn_k3,25,0.8133,1.5095
31,chair,maple_tree,forest,cockroach,Q2,0.773469,0.777778,logreg,25,0.82,0.88
31,chair,maple_tree,forest,cockroach,Q2,0.773469,0.777778,random,25,0.3133,1.1797
31,chair,maple_tree,forest,cockroach,Q2,0.773469,0.777778,centroid,26,0.8133,0.4586
31,chair,maple_tree,forest,cockroach,Q2,0.773469,0.777778,exemplar_knn_k3,26,0.8133,1.5554
31,chair,maple_tree,forest,cockroach,Q2,0.773469,0.777778,logreg,26,0.8133,0.933
31,chair,maple_tree,forest,cockroach,Q2,0.773469,0.777778,random,26,0.2733,1.241
31,chair,maple_tree,forest,cockroach,Q2,0.773469,0.777778,centroid,27,0.8133,0.4235
31,chair,maple_tree,forest,cockroach,Q2,0.773469,0.777778,exemplar_knn_k3,27,0.8133,1.3952
31,chair,maple_tree,forest,cockroach,Q2,0.773469,0.777778,logreg,27,0.8067,0.8747
31,chair,maple_tree,forest,cockroach,Q2,0.773469,0.777778,random,27,0.36,1.155
31,chair,maple_tree,forest,cockroach,Q2,0.773469,0.777778,centroid,28,0.9467,0.2393
31,chair,maple_tree,forest,cockroach,Q2,0.773469,0.777778,exemplar_knn_k3,28,0.9,1.0483
31,chair,maple_tree,forest,cockroach,Q2,0.773469,0.777778,logreg,28,0.94,0.5019
31,chair,maple_tree,forest,cockroach,Q2,0.773469,0.777778,random,28,0.3267,1.166
31,chair,maple_tree,forest,cockroach,Q2,0.773469,0.777778,centroid,29,0.8267,0.4279
31,chair,maple_tree,forest,cockroach,Q2,0.773469,0.777778,exemplar_knn_k3,29,0.8267,1.4099
31,chair,maple_tree,forest,cockroach,Q2,0.773469,0.777778,logreg,29,0.82,0.8841
31,chair,maple_tree,forest,cockroach,Q2,0.773469,0.777778,random,29,0.3533,1.0794
32,chimpanzee,skyscraper,orchid,otter,Q2,0.762193,0.666667,centroid,0,0.8267,0.2496
32,chimpanzee,skyscraper,orchid,otter,Q2,0.762193,0.666667,exemplar_knn_k3,0,0.8,0.902
32,chimpanzee,skyscraper,orchid,otter,Q2,0.762193,0.666667,logreg,0,0.8,0.5371
32,chimpanzee,skyscraper,orchid,otter,Q2,0.762193,0.666667,random,0,0.2467,1.2244
32,chimpanzee,skyscraper,orchid,otter,Q2,0.762193,0.666667,centroid,1,0.8067,0.287
32,chimpanzee,skyscraper,orchid,otter,Q2,0.762193,0.666667,exemplar_knn_k3,1,0.8,0.9713
32,chimpanzee,skyscraper,orchid,otter,Q2,0.762193,0.666667,logreg,1,0.8133,0.5584
32,chimpanzee,skyscraper,orchid,otter,Q2,0.762193,0.666667,random,1,0.38,1.3857
32,chimpanzee,skyscraper,orchid,otter,Q2,0.762193,0.666667,centroid,2,0.8467,0.2663
32,chimpanzee,skyscraper,orchid,otter,Q2,0.762193,0.666667,exemplar_knn_k3,2,0.8533,0.976
32,chimpanzee,skyscraper,orchid,otter,Q2,0.762193,0.666667,logreg,2,0.7933,0.5818
32,chimpanzee,skyscraper,orchid,otter,Q2,0.762193,0.666667,random,2,0.28,1.2829
32,chimpanzee,skyscraper,orchid,otter,Q2,0.762193,0.666667,centroid,3,0.8133,0.2711
32,chimpanzee,skyscraper,orchid,otter,Q2,0.762193,0.666667,exemplar_knn_k3,3,0.8067,0.9403
32,chimpanzee,skyscraper,orchid,otter,Q2,0.762193,0.666667,logreg,3,0.8133,0.535
32,chimpanzee,skyscraper,orchid,otter,Q2,0.762193,0.666667,random,3,0.2733,1.1252
32,chimpanzee,skyscraper,orchid,otter,Q2,0.762193,0.666667,centroid,4,0.76,0.1986
32,chimpanzee,skyscraper,orchid,otter,Q2,0.762193,0.666667,exemplar_knn_k3,4,0.7733,0.7497
32,chimpanzee,skyscraper,orchid,otter,Q2,0.762193,0.666667,logreg,4,0.7667,0.4532
32,chimpanzee,skyscraper,orchid,otter,Q2,0.762193,0.666667,random,4,0.38,1.2388
32,chimpanzee,skyscraper,orchid,otter,Q2,0.762193,0.666667,centroid,5,0.82,0.2331
32,chimpanzee,skyscraper,orchid,otter,Q2,0.762193,0.666667,exemplar_knn_k3,5,0.8067,0.7742
32,chimpanzee,skyscraper,orchid,otter,Q2,0.762193,0.666667,logreg,5,0.82,0.5107
32,chimpanzee,skyscraper,orchid,otter,Q2,0.762193,0.666667,random,5,0.36,1.2966
32,chimpanzee,skyscraper,orchid,otter,Q2,0.762193,0.666667,centroid,6,0.82,0.32
