experiment_id,round,agent_id,label,cohesion,vector_norm,shift_from_previous,distance_to_initial,n_points
exp_003b,41,agent_01,vorpal,0.729792,0.729792,0.0,0.0,5
exp_003b,41,agent_02,slithy,0.690002,0.690002,0.0,0.0,5
exp_003b,41,agent_02,mimsy,0.729597,0.729597,0.0,0.0,5
exp_003b,41,agent_02,vorpal,0.72547,0.72547,0.0,0.0,5
exp_003b,42,agent_00,slithy,0.653264,0.653264,0.0,0.0,5
exp_003b,42,agent_00,mimsy,0.721073,0.721072,0.0,0.0,5
exp_003b,42,agent_00,vorpal,0.716356,0.716356,0.0,0.0,5
exp_003b,42,agent_01,slithy,0.630222,0.630222,0.0,0.0,5
exp_003b,42,agent_01,mimsy,0.746996,0.746996,0.0,0.0,5
exp_003b,42,agent_01,vorpal,0.729792,0.729792,0.0,0.0,5
exp_003b,42,agent_02,slithy,0.690002,0.690002,0.0,0.0,5
exp_003b,42,agent_02,mimsy,0.729597,0.729597,0.0,0.0,5
exp_003b,42,agent_02,vorpal,0.72547,0.72547,0.0,0.0,5
exp_003b,43,agent_00,slithy,0.653264,0.653264,0.0,0.0,5
exp_003b,43,agent_00,mimsy,0.721073,0.721072,0.0,0.0,5
exp_003b,43,agent_00,vorpal,0.716356,0.716356,0.0,0.0,5
exp_003b,43,agent_01,slithy,0.630222,0.630222,0.0,0.0,5
exp_003b,43,agent_01,mimsy,0.746996,0.746996,0.0,0.0,5
exp_003b,43,agent_01,vorpal,0.729792,0.729792,0.0,0.0,5
exp_003b,43,agent_02,slithy,0.690002,0.690002,0.0,0.0,5
exp_003b,43,agent_02,mimsy,0.729597,0.729597,0.0,0.0,5
exp_003b,43,agent_02,vorpal,0.72547,0.72547,0.0,0.0,5
exp_003b,44,agent_00,slithy,0.653264,0.653264,0.0,0.0,5
exp_003b,44,agent_00,mimsy,0.721073,0.721072,0.0,0.0,5
exp_003b,44,agent_00,vorpal,0.716356,0.716356,0.0,0.0,5
exp_003b,44,agent_01,slithy,0.630222,0.630222,0.0,0.0,5
exp_003b,44,agent_01,mimsy,0.746996,0.746996,0.0,0.0,5
exp_003b,44,agent_01,vorpal,0.729792,0.729792,0.0,0.0,5
exp_003b,44,agent_02,slithy,0.690002,0.690002,0.0,0.0,5
exp_003b,44,agent_02,mimsy,0.729597,0.729597,0.0,0.0,5
exp_003b,44,agent_02,vorpal,0.72547,0.72547,0.0,0.0,5
exp_003b,45,agent_00,slithy,0.653264,0.653264,0.0,0.0,5
exp_003b,45,agent_00,mimsy,0.721073,0.721072,0.0,0.0,5
exp_003b,45,agent_00,vorpal,0.716356,0.716356,0.0,0.0,5
exp_003b,45,agent_01,slithy,0.630222,0.630222,0.0,0.0,5
exp_003b,45,agent_01,mimsy,0.746996,0.746996,0.0,0.0,5
exp_003b,45,agent_01,vorpal,0.729792,0.729792,0.0,0.0,5
exp_003b,45,agent_02,slithy,0.690002,0.690002,0.0,0.0,5
exp_003b,45,agent_02,mimsy,0.729597,0.729597,0.0,0.0,5
exp_003b,45,agent_02,vorpal,0.72547,0.72547,0.0,0.0,5
exp_003b,46,agent_00,slithy,0.653264,0.653264,0.0,0.0,5
exp_003b,46,agent_00,mimsy,0.721073,0.721072,0.0,0.0,5
exp_003b,46,agent_00,vorpal,0.716356,0.716356,0.0,0.0,5
exp_003b,46,agent_01,slithy,0.630222,0.630222,0.0,0.0,5
exp_003b,46,agent_01,mimsy,0.746996,0.746996,0.0,0.0,5
exp_003b,46,agent_01,vorpal,0.729792,0.729792,0.0,0.0,5
exp_003b,46,agent_02,slithy,0.690002,0.690002,0.0,0.0,5
exp_003b,46,agent_02,mimsy,0.729597,0.729597,0.0,0.0,5
exp_003b,46,agent_02,vorpal,0.72547,0.72547,0.0,0.0,5
exp_003b,47,agent_00,slithy,0.653264,0.653264,0.0,0.0,5
exp_003b,47,agent_00,mimsy,0.721073,0.721072,0.0,0.0,5
exp_003b,47,agent_00,vorpal,0.716356,0.716356,0.0,0.0,5
exp_003b,47,agent_01,slithy,0.630222,0.630222,0.0,0.0,5
exp_003b,47,agent_01,mimsy,0.746996,0.746996,0.0,0.0,5
exp_003b,47,agent_01,vorpal,0.729792,0.729792,0.0,0.0,5
exp_003b,47,agent_02,slithy,0.690002,0.690002,0.0,0.0,5
exp_003b,47,agent_02,mimsy,0.729597,0.729597,0.0,0.0,5
exp_003b,47,agent_02,vorpal,0.72547,0.72547,0.0,0.0,5
exp_003b,48,agent_00,slithy,0.653264,0.653264,0.0,0.0,5
exp_003b,48,agent_00,mimsy,0.721073,0.721072,0.0,0.0,5
exp_003b,48,agent_00,vorpal,0.716356,0.716356,0.0,0.0,5
exp_003b,48,agent_01,slithy,0.630222,0.630222,0.0,0.0,5
exp_003b,48,agent_01,mimsy,0.746996,0.746996,0.0,0.0,5
exp_003b,48,agent_01,vorpal,0.729792,0.729792,0.0,0.0,5
exp_003b,48,agent_02,slithy,0.690002,0.690002,0.0,0.0,5
exp_003b,48,agent_02,mimsy,0.729597,0.729597,0.0,0.0,5
exp_003b,48,agent_02,vorpal,0.72547,0.72547,0.0,0.0,5
exp_003b,49,agent_00,slithy,0.653264,0.653264,0.0,0.0,5
exp_003b,49,agent_00,mimsy,0.721073,0.721072,0.0,0.0,5
exp_003b,49,agent_00,vorpal,0.716356,0.716356,0.0,0.0,5
exp_003b,49,agent_01,slithy,0.630222,0.630222,0.0,0.0,5
exp_003b,49,agent_01,mimsy,0.746996,0.746996,0.0,0.0,5
exp_003b,49,agent_01,vorpal,0.729792,0.729792,0.0,0.0,5
exp_003b,49,agent_02,slithy,0.690002,0.690002,0.0,0.0,5
exp_003b,49,agent_02,mimsy,0.729597,0.729597,0.0,0.0,5
exp_003b,49,agent_02,vorpal,0.72547,0.72547,0.0,0.0,5
exp_003b,50,agent_00,slithy,0.653264,0.653264,0.0,0.0,5
exp_003b,50,agent_00,mimsy,0.721073,0.721072,0.0,0.0,5
exp_003b,50,agent_00,vorpal,0.716356,0.716356,0.0,0.0,5
exp_003b,50,agent_01,slithy,0.630222,0.630222,0.0,0.0,5
exp_003b,50,agent_01,mimsy,0.746996,0.746996,0.0,0.0,5
exp_003b,50,agent_01,vorpal,0.729792,0.729792,0.0,0.0,5
exp_003b,50,agent_02,slithy,0.690002,0.690002,0.0,0.0,5
exp_003b,50,agent_02,mimsy,0.729597,0.729597,0.0,0.0,5
exp_003b,50,agent_02,vorpal,0.72547,0.72547,0.0,0.0,5
exp_003b,51,agent_00,slithy,0.653264,0.653264,0.0,0.0,5
exp_003b,51,agent_00,mimsy,0.721073,0.721072,0.0,0.0,5
exp_003b,51,agent_00,vorpal,0.716356,0.716356,0.0,0.0,5
exp_003b,51,agent_01,slithy,0.630222,0.630222,0.0,0.0,5
exp_003b,51,agent_01,mimsy,0.746996,0.746996,0.0,0.0,5
exp_003b,51,agent_01,vorpal,0.729792,0.729792,0.0,0.0,5
exp_003b,51,agent_02,slithy,0.690002,0.690002,0.0,0.0,5
exp_003b,51,agent_02,mimsy,0.729597,0.729597,0.0,0.0,5
exp_003b,51,agent_02,vorpal,0.72547,0.72547,0.0,0.0,5
exp_003b,52,agent_00,slithy,0.653264,0.653264,0.0,0.0,5
exp_003b,52,agent_00,mimsy,0.721073,0.721072,0.0,0.0,5
exp_003b,52,agent_00,vorpal,0.716356,0.716356,0.0,0.0,5
exp_003b,52,agent_01,slithy,0.630222,0.630222,0.0,0.0,5
exp_003b,52,agent_01,mimsy,0.746996,0.746996,0.0,0.0,5
exp_003b,52,agent_01,vorpal,0.729792,0.729792,0.0,0.0,5
exp_003b,52,agent_02,slithy,0.690002,0.690002,0.0,0.0,5
exp_003b,52,agent_02,mimsy,0.729597,0.729597,0.0,0.0,5
exp_003b,52,agent_02,vorpal,0.72547,0.72547,0.0,0.0,5
exp_003b,53,agent_00,slithy,0.653264,0.653264,0.0,0.0,5
exp_003b,53,agent_00,mimsy,0.721073,0.721072,0.0,0.0,5
exp_003b,53,agent_00,vorpal,0.716356,0.716356,0.0,0.0,5
exp_003b,53,agent_01,slithy,0.630222,0.630222,0.0,0.0,5
exp_003b,53,agent_01,mimsy,0.746996,0.746996,0.0,0.0,5
exp_003b,53,agent_01,vorpal,0.729792,0.729792,0.0,0.0,5
exp_003b,53,agent_02,slithy,0.690002,0.690002,0.0,0.0,5
exp_003b,53,agent_02,mimsy,0.729597,0.729597,0.0,0.0,5
exp_003b,53,agent_02,vorpal,0.72547,0.72547,0.0,0.0,5
exp_003b,54,agent_00,slithy,0.653264,0.653264,0.0,0.0,5
exp_003b,54,agent_00,mimsy,0.721073,0.721072,0.0,0.0,5
exp_003b,54,agent_00,vorpal,0.716356,0.716356,0.0,0.0,5
exp_003b,54,agent_01,slithy,0.630222,0.630222,0.0,0.0,5
exp_003b,54,agent_01,mimsy,0.746996,0.746996,0.0,0.0,5
exp_003b,54,agent_01,vorpal,0.729792,0.729792,0.0,0.0,5
exp_003b,54,agent_02,slithy,0.690002,0.690002,0.0,0.0,5
exp_003b,54,agent_02,mimsy,0.729597,0.729597,0.0,0.0,5
exp_003b,54,agent_02,vorpal,0.72547,0.72547,0.0,0.0,5
exp_003b,55,agent_00,slithy,0.653264,0.653264,0.0,0.0,5
exp_003b,55,agent_00,mimsy,0.721073,0.721072,0.0,0.0,5
exp_003b,55,agent_00,vorpal,0.716356,0.716356,0.0,0.0,5
exp_003b,55,agent_01,slithy,0.630222,0.630222,0.0,0.0,5
exp_003b,55,agent_01,mimsy,0.746996,0.746996,0.0,0.0,5
exp_003b,55,agent_01,vorpal,0.729792,0.729792,0.0,0.0,5
exp_003b,55,agent_02,slithy,0.690002,0.690002,0.0,0.0,5
exp_003b,55,agent_02,mimsy,0.729597,0.729597,0.0,0.0,5
exp_003b,55,agent_02,vorpal,0.72547,0.72547,0.0,0.0,5
exp_003b,56,agent_00,slithy,0.653264,0.653264,0.0,0.0,5
exp_003b,56,agent_00,mimsy,0.721073,0.721072,0.0,0.0,5
exp_003b,56,agent_00,vorpal,0.716356,0.716356,0.0,0.0,5
exp_003b,56,agent_01,slithy,0.630222,0.630222,0.0,0.0,5
exp_003b,56,agent_01,mimsy,0.746996,0.746996,0.0,0.0,5
exp_003b,56,agent_01,vorpal,0.729792,0.729792,0.0,0.0,5
exp_003b,56,agent_02,slithy,0.690002,0.690002,0.0,0.0,5
exp_003b,56,agent_02,mimsy,0.729597,0.729597,0.0,0.0,5
exp_003b,56,agent_02,vorpal,0.72547,0.72547,0.0,0.0,5
exp_003b,57,agent_00,slithy,0.653264,0.653264,0.0,0.0,5
exp_003b,57,agent_00,mimsy,0.721073,0.721072,0.0,0.0,5
exp_003b,57,agent_00,vorpal,0.716356,0.716356,0.0,0.0,5
exp_003b,57,agent_01,slithy,0.630222,0.630222,0.0,0.0,5
exp_003b,57,agent_01,mimsy,0.746996,0.746996,0.0,0.0,5
exp_003b,57,agent_01,vorpal,0.729792,0.729792,0.0,0.0,5
exp_003b,57,agent_02,slithy,0.690002,0.690002,0.0,0.0,5
exp_003b,57,agent_02,mimsy,0.729597,0.729597,0.0,0.0,5
exp_003b,57,agent_02,vorpal,0.72547,0.72547,0.0,0.0,5
exp_003b,58,agent_00,slithy,0.653264,0.653264,0.0,0.0,5
exp_003b,58,agent_00,mimsy,0.721073,0.721072,0.0,0.0,5
exp_003b,58,agent_00,vorpal,0.716356,0.716356,0.0,0.0,5
exp_003b,58,agent_01,slithy,0.630222,0.630222,0.0,0.0,5
exp_003b,58,agent_01,mimsy,0.746996,0.746996,0.0,0.0,5
exp_003b,58,agent_01,vorpal,0.729792,0.729792,0.0,0.0,5
exp_003b,58,agent_02,slithy,0.690002,0.690002,0.0,0.0,5
exp_003b,58,agent_02,mimsy,0.729597,0.729597,0.0,0.0,5
exp_003b,58,agent_02,vorpal,0.72547,0.72547,0.0,0.0,5
exp_003b,59,agent_00,slithy,0.653264,0.653264,0.0,0.0,5
exp_003b,59,agent_00,mimsy,0.721073,0.721072,0.0,0.0,5
exp_003b,59,agent_00,vorpal,0.716356,0.716356,0.0,0.0,5
exp_003b,59,agent_01,slithy,0.630222,0.630222,0.0,0.0,5
exp_003b,59,agent_01,mimsy,0.746996,0.746996,0.0,0.0,5
exp_003b,59,agent_01,vorpal,0.729792,0.729792,0.0,0.0,5
exp_003b,59,agent_02,slithy,0.690002,0.690002,0.0,0.0,5
exp_003b,59,agent_02,mimsy,0.729597,0.729597,0.0,0.0,5
exp_003b,59,agent_02,vorpal,0.72547,0.72547,0.0,0.0,5
exp_003b,60,agent_00,slithy,0.653264,0.653264,0.0,0.0,5
exp_003b,60,agent_00,mimsy,0.721073,0.721072,0.0,0.0,5
exp_003b,60,agent_00,vorpal,0.716356,0.716356,0.0,0.0,5
exp_003b,60,agent_01,slithy,0.630222,0.630222,0.0,0.0,5
exp_003b,60,agent_01,mimsy,0.746996,0.746996,0.0,0.0,5
exp_003b,60,agent_01,vorpal,0.729792,0.729792,0.0,0.0,5
exp_003b,60,agent_02,slithy,0.690002,0.690002,0.0,0.0,5
exp_003b,60,agent_02,mimsy,0.729597,0.729597,0.0,0.0,5
exp_003b,60,agent_02,vorpal,0.72547,0.72547,0.0,0.0,5
exp_003b,61,agent_00,slithy,0.653264,0.653264,0.0,0.0,5
exp_003b,61,agent_00,mimsy,0.721073,0.721072,0.0,0.0,5
exp_003b,61,agent_00,vorpal,0.716356,0.716356,0.0,0.0,5
exp_003b,61,agent_01,slithy,0.630222,0.630222,0.0,0.0,5
exp_003b,61,agent_01,mimsy,0.746996,0.746996,0.0,0.0,5
exp_003b,61,agent_01,vorpal,0.729792,0.729792,0.0,0.0,5
exp_003b,61,agent_02,slithy,0.690002,0.690002,0.0,0.0,5
exp_003b,61,agent_02,mimsy,0.729597,0.729597,0.0,0.0,5
exp_003b,61,agent_02,vorpal,0.72547,0.72547,0.0,0.0,5
exp_003b,62,agent_00,slithy,0.653264,0.653264,0.0,0.0,5
exp_003b,62,agent_00,mimsy,0.721073,0.721072,0.0,0.0,5
exp_003b,62,agent_00,vorpal,0.716356,0.716356,0.0,0.0,5
exp_003b,62,agent_01,slithy,0.630222,0.630222,0.0,0.0,5
exp_003b,62,agent_01,mimsy,0.746996,0.746996,0.0,0.0,5
exp_003b,62,agent_01,vorpal,0.729792,0.729792,0.0,0.0,5
exp_003b,62,agent_02,slithy,0.690002,0.690002,0.0,0.0,5
exp_003b,62,agent_02,mimsy,0.729597,0.729597,0.0,0.0,5
exp_003b,62,agent_02,vorpal,0.72547,0.72547,0.0,0.0,5
exp_003b,63,agent_00,slithy,0.653264,0.653264,0.0,0.0,5
exp_003b,63,agent_00,mimsy,0.721073,0.721072,0.0,0.0,5
exp_003b,63,agent_00,vorpal,0.716356,0.716356,0.0,0.0,5
exp_003b,63,agent_01,slithy,0.630222,0.630222,0.0,0.0,5
exp_003b,63,agent_01,mimsy,0.746996,0.746996,0.0,0.0,5
exp_003b,63,agent_01,vorpal,0.729792,0.729792,0.0,0.0,5
exp_003b,63,agent_02,slithy,0.690002,0.690002,0.0,0.0,5
exp_003b,63,agent_02,mimsy,0.729597,0.729597,0.0,0.0,5
exp_003b,63,agent_02,vorpal,0.72547,0.72547,0.0,0.0,5
exp_003b,64,agent_00,slithy,0.653264,0.653264,0.0,0.0,5
exp_003b,64,agent_00,mimsy,0.721073,0.721072,0.0,0.0,5
exp_003b,64,agent_00,vorpal,0.716356,0.716356,0.0,0.0,5
exp_003b,64,agent_01,slithy,0.630222,0.630222,0.0,0.0,5
exp_003b,64,agent_01,mimsy,0.746996,0.746996,0.0,0.0,5
exp_003b,64,agent_01,vorpal,0.729792,0.729792,0.0,0.0,5
exp_003b,64,agent_02,slithy,0.690002,0.690002,0.0,0.0,5
exp_003b,64,agent_02,mimsy,0.729597,0.729597,0.0,0.0,5
exp_003b,64,agent_02,vorpal,0.72547,0.72547,0.0,0.0,5
exp_003b,65,agent_00,slithy,0.653264,0.653264,0.0,0.0,5
exp_003b,65,agent_00,mimsy,0.721073,0.721072,0.0,0.0,5
exp_003b,65,agent_00,vorpal,0.716356,0.716356,0.0,0.0,5
exp_003b,65,agent_01,slithy,0.630222,0.630222,0.0,0.0,5
exp_003b,65,agent_01,mimsy,0.746996,0.746996,0.0,0.0,5
exp_003b,65,agent_01,vorpal,0.729792,0.729792,0.0,0.0,5
exp_003b,65,agent_02,slithy,0.690002,0.690002,0.0,0.0,5
exp_003b,65,agent_02,mimsy,0.729597,0.729597,0.0,0.0,5
exp_003b,65,agent_02,vorpal,0.72547,0.72547,0.0,0.0,5
exp_003b,66,agent_00,slithy,0.653264,0.653264,0.0,0.0,5
exp_003b,66,agent_00,mimsy,0.721073,0.721072,0.0,0.0,5
exp_003b,66,agent_00,vorpal,0.716356,0.716356,0.0,0.0,5
exp_003b,66,agent_01,slithy,0.630222,0.630222,0.0,0.0,5
exp_003b,66,agent_01,mimsy,0.746996,0.746996,0.0,0.0,5
exp_003b,66,agent_01,vorpal,0.729792,0.729792,0.0,0.0,5
exp_003b,66,agent_02,slithy,0.690002,0.690002,0.0,0.0,5
exp_003b,66,agent_02,mimsy,0.729597,0.729597,0.0,0.0,5
exp_003b,66,agent_02,vorpal,0.72547,0.72547,0.0,0.0,5
exp_003b,67,agent_00,slithy,0.653264,0.653264,0.0,0.0,5
exp_003b,67,agent_00,mimsy,0.721073,0.721072,0.0,0.0,5
exp_003b,67,agent_00,vorpal,0.716356,0.716356,0.0,0.0,5
exp_003b,67,agent_01,slithy,0.630222,0.630222,0.0,0.0,5
exp_003b,67,agent_01,mimsy,0.746996,0.746996,0.0,0.0,5
exp_003b,67,agent_01,vorpal,0.729792,0.729792,0.0,0.0,5
exp_003b,67,agent_02,slithy,0.690002,0.690002,0.0,0.0,5
exp_003b,67,agent_02,mimsy,0.729597,0.729597,0.0,0.0,5
exp_003b,67,agent_02,vorpal,0.72547,0.72547,0.0,0.0,5
exp_003b,68,agent_00,slithy,0.653264,0.653264,0.0,0.0,5
exp_003b,68,agent_00,mimsy,0.721073,0.721072,0.0,0.0,5
exp_003b,68,agent_00,vorpal,0.716356,0.716356,0.0,0.0,5
exp_003b,68,agent_01,slithy,0.630222,0.630222,0.0,0.0,5
exp_003b,68,agent_01,mimsy,0.746996,0.746996,0.0,0.0,5
exp_003b,68,agent_01,vorpal,0.729792,0.729792,0.0,0.0,5
exp_003b,68,agent_02,slithy,0.690002,0.690002,0.0,0.0,5
exp_003b,68,agent_02,mimsy,0.729597,0.729597,0.0,0.0,5
exp_003b,68,agent_02,vorpal,0.72547,0.72547,0.0,0.0,5
exp_003b,69,agent_00,slithy,0.653264,0.653264,0.0,0.0,5
exp_003b,69,agent_00,mimsy,0.721073,0.721072,0.0,0.0,5
exp_003b,69,agent_00,vorpal,0.716356,0.716356,0.0,0.0,5
exp_003b,69,agent_01,slithy,0.630222,0.630222,0.0,0.0,5
exp_003b,69,agent_01,mimsy,0.746996,0.746996,0.0,0.0,5
exp_003b,69,agent_01,vorpal,0.729792,0.729792,0.0,0.0,5
exp_003b,69,agent_02,slithy,0.690002,0.690002,0.0,0.0,5
exp_003b,69,agent_02,mimsy,0.729597,0.729597,0.0,0.0,5
exp_003b,69,agent_02,vorpal,0.72547,0.72547,0.0,0.0,5
exp_003b,70,agent_00,slithy,0.653264,0.653264,0.0,0.0,5
exp_003b,70,agent_00,mimsy,0.721073,0.721072,0.0,0.0,5
exp_003b,70,agent_00,vorpal,0.716356,0.716356,0.0,0.0,5
exp_003b,70,agent_01,slithy,0.630222,0.630222,0.0,0.0,5
exp_003b,70,agent_01,mimsy,0.746996,0.746996,0.0,0.0,5
exp_003b,70,agent_01,vorpal,0.729792,0.729792,0.0,0.0,5
exp_003b,70,agent_02,slithy,0.690002,0.690002,0.0,0.0,5
exp_003b,70,agent_02,mimsy,0.729597,0.729597,0.0,0.0,5
exp_003b,70,agent_02,vorpal,0.72547,0.72547,0.0,0.0,5
exp_003b,71,agent_00,slithy,0.653264,0.653264,0.0,0.0,5
exp_003b,71,agent_00,mimsy,0.721073,0.721072,0.0,0.0,5
exp_003b,71,agent_00,vorpal,0.716356,0.716356,0.0,0.0,5
exp_003b,71,agent_01,slithy,0.630222,0.630222,0.0,0.0,5
exp_003b,71,agent_01,mimsy,0.746996,0.746996,0.0,0.0,5
exp_003b,71,agent_01,vorpal,0.729792,0.729792,0.0,0.0,5
exp_003b,71,agent_02,slithy,0.690002,0.690002,0.0,0.0,5
exp_003b,71,agent_02,mimsy,0.729597,0.729597,0.0,0.0,5
exp_003b,71,agent_02,vorpal,0.72547,0.72547,0.0,0.0,5
exp_003b,72,agent_00,slithy,0.653264,0.653264,0.0,0.0,5
exp_003b,72,agent_00,mimsy,0.721073,0.721072,0.0,0.0,5
exp_003b,72,agent_00,vorpal,0.716356,0.716356,0.0,0.0,5
exp_003b,72,agent_01,slithy,0.630222,0.630222,0.0,0.0,5
exp_003b,72,agent_01,mimsy,0.746996,0.746996,0.0,0.0,5
exp_003b,72,agent_01,vorpal,0.729792,0.729792,0.0,0.0,5
exp_003b,72,agent_02,slithy,0.690002,0.690002,0.0,0.0,5
exp_003b,72,agent_02,mimsy,0.729597,0.729597,0.0,0.0,5
exp_003b,72,agent_02,vorpal,0.72547,0.72547,0.0,0.0,5
exp_003b,73,agent_00,slithy,0.653264,0.653264,0.0,0.0,5
exp_003b,73,agent_00,mimsy,0.721073,0.721072,0.0,0.0,5
exp_003b,73,agent_00,vorpal,0.716356,0.716356,0.0,0.0,5
exp_003b,73,agent_01,slithy,0.630222,0.630222,0.0,0.0,5
exp_003b,73,agent_01,mimsy,0.746996,0.746996,0.0,0.0,5
exp_003b,73,agent_01,vorpal,0.729792,0.729792,0.0,0.0,5
exp_003b,73,agent_02,slithy,0.690002,0.690002,0.0,0.0,5
exp_003b,73,agent_02,mimsy,0.729597,0.729597,0.0,0.0,5
exp_003b,73,agent_02,vorpal,0.72547,0.72547,0.0,0.0,5
exp_003b,74,agent_00,slithy,0.653264,0.653264,0.0,0.0,5
exp_003b,74,agent_00,mimsy,0.721073,0.721072,0.0,0.0,5
exp_003b,74,agent_00,vorpal,0.716356,0.716356,0.0,0.0,5
exp_003b,74,agent_01,slithy,0.630222,0.630222,0.0,0.0,5
exp_003b,74,agent_01,mimsy,0.746996,0.746996,0.0,0.0,5
exp_003b,74,agent_01,vorpal,0.729792,0.729792,0.0,0.0,5
exp_003b,74,agent_02,slithy,0.690002,0.690002,0.0,0.0,5
exp_003b,74,agent_02,mimsy,0.729597,0.729597,0.0,0.0,5
exp_003b,74,agent_02,vorpal,0.72547,0.72547,0.0,0.0,5
exp_003b,75,agent_00,slithy,0.653264,0.653264,0.0,0.0,5
exp_003b,75,agent_00,mimsy,0.721073,0.721072,0.0,0.0,5
exp_003b,75,agent_00,vorpal,0.716356,0.716356,0.0,0.0,5
exp_003b,75,agent_01,slithy,0.630222,0.630222,0.0,0.0,5
exp_003b,75,agent_01,mimsy,0.746996,0.746996,0.0,0.0,5
exp_003b,75,agent_01,vorpal,0.729792,0.729792,0.0,0.0,5
exp_003b,75,agent_02,slithy,0.690002,0.690002,0.0,0.0,5
exp_003b,75,agent_02,mimsy,0.729597,0.729597,0.0,0.0,5
exp_003b,75,agent_02,vorpal,0.72547,0.72547,0.0,0.0,5
exp_003b,76,agent_00,slithy,0.653264,0.653264,0.0,0.0,5
exp_003b,76,agent_00,mimsy,0.721073,0.721072,0.0,0.0,5
exp_003b,76,agent_00,vorpal,0.716356,0.716356,0.0,0.0,5
exp_003b,76,agent_01,slithy,0.630222,0.630222,0.0,0.0,5
exp_003b,76,agent_01,mimsy,0.746996,0.746996,0.0,0.0,5
exp_003b,76,agent_01,vorpal,0.729792,0.729792,0.0,0.0,5
exp_003b,76,agent_02,slithy,0.690002,0.690002,0.0,0.0,5
exp_003b,76,agent_02,mimsy,0.729597,0.729597,0.0,0.0,5
exp_003b,76,agent_02,vorpal,0.72547,0.72547,0.0,0.0,5
exp_003b,77,agent_00,slithy,0.653264,0.653264,0.0,0.0,5
exp_003b,77,agent_00,mimsy,0.721073,0.721072,0.0,0.0,5
exp_003b,77,agent_00,vorpal,0.716356,0.716356,0.0,0.0,5
exp_003b,77,agent_01,slithy,0.630222,0.630222,0.0,0.0,5
exp_003b,77,agent_01,mimsy,0.746996,0.746996,0.0,0.0,5
exp_003b,77,agent_01,vorpal,0.729792,0.729792,0.0,0.0,5
exp_003b,77,agent_02,slithy,0.690002,0.690002,0.0,0.0,5
exp_003b,77,agent_02,mimsy,0.729597,0.729597,0.0,0.0,5
exp_003b,77,agent_02,vorpal,0.72547,0.72547,0.0,0.0,5
exp_003b,78,agent_00,slithy,0.653264,0.653264,0.0,0.0,5
exp_003b,78,agent_00,mimsy,0.721073,0.721072,0.0,0.0,5
exp_003b,78,agent_00,vorpal,0.716356,0.716356,0.0,0.0,5
exp_003b,78,agent_01,slithy,0.630222,0.630222,0.0,0.0,5
exp_003b,78,agent_01,mimsy,0.746996,0.746996,0.0,0.0,5
exp_003b,78,agent_01,vorpal,0.729792,0.729792,0.0,0.0,5
exp_003b,78,agent_02,slithy,0.690002,0.690002,0.0,0.0,5
exp_003b,78,agent_02,mimsy,0.729597,0.729597,0.0,0.0,5
exp_003b,78,agent_02,vorpal,0.72547,0.72547,0.0,0.0,5
exp_003b,79,agent_00,slithy,0.653264,0.653264,0.0,0.0,5
exp_003b,79,agent_00,mimsy,0.721073,0.721072,0.0,0.0,5
exp_003b,79,agent_00,vorpal,0.716356,0.716356,0.0,0.0,5
exp_003b,79,agent_01,slithy,0.630222,0.630222,0.0,0.0,5
exp_003b,79,agent_01,mimsy,0.746996,0.746996,0.0,0.0,5
exp_003b,79,agent_01,vorpal,0.729792,0.729792,0.0,0.0,5
exp_003b,79,agent_02,slithy,0.690002,0.690002,0.0,0.0,5
exp_003b,79,agent_02,mimsy,0.729597,0.729597,0.0,0.0,5
exp_003b,79,agent_02,vorpal,0.72547,0.72547,0.0,0.0,5
exp_003b,80,agent_00,slithy,0.653264,0.653264,0.0,0.0,5
exp_003b,80,agent_00,mimsy,0.721073,0.721072,0.0,0.0,5
exp_003b,80,agent_00,vorpal,0.716356,0.716356,0.0,0.0,5
exp_003b,80,agent_01,slithy,0.630222,0.630222,0.0,0.0,5
exp_003b,80,agent_01,mimsy,0.746996,0.746996,0.0,0.0,5
exp_003b,80,agent_01,vorpal,0.729792,0.729792,0.0,0.0,5
exp_003b,80,agent_02,slithy,0.690002,0.690002,0.0,0.0,5
exp_003b,80,agent_02,mimsy,0.729597,0.729597,0.0,0.0,5
exp_003b,80,agent_02,vorpal,0.72547,0.72547,0.0,0.0,5
exp_003b,81,agent_00,slithy,0.653264,0.653264,0.0,0.0,5
exp_003b,81,agent_00,mimsy,0.721073,0.721072,0.0,0.0,5
exp_003b,81,agent_00,vorpal,0.716356,0.716356,0.0,0.0,5
exp_003b,81,agent_01,slithy,0.630222,0.630222,0.0,0.0,5
exp_003b,81,agent_01,mimsy,0.746996,0.746996,0.0,0.0,5
exp_003b,81,agent_01,vorpal,0.729792,0.729792,0.0,0.0,5
exp_003b,81,agent_02,slithy,0.690002,0.690002,0.0,0.0,5
exp_003b,81,agent_02,mimsy,0.729597,0.729597,0.0,0.0,5
exp_003b,81,agent_02,vorpal,0.72547,0.72547,0.0,0.0,5
exp_003b,82,agent_00,slithy,0.653264,0.653264,0.0,0.0,5
exp_003b,82,agent_00,mimsy,0.721073,0.721072,0.0,0.0,5
exp_003b,82,agent_00,vorpal,0.716356,0.716356,0.0,0.0,5
exp_003b,82,agent_01,slithy,0.630222,0.630222,0.0,0.0,5
exp_003b,82,agent_01,mimsy,0.746996,0.746996,0.0,0.0,5
exp_003b,82,agent_01,vorpal,0.729792,0.729792,0.0,0.0,5
